Erosion_Value1N,Erosion_Value2N,Erosion_Value3N,Erosion_Value4N
0.0643962,0.07349397,0.10230753,0.039500233
0.06526184,0.07360797,0.103254706,0.0399456
0.07070574,0.07384823,0.109983474,0.04208785
0.08548686,0.07473309,0.1278764,0.048225965
0.23567343,0.08154459,0.31321457,0.10758066
0.27526748,0.08145259,0.3651364,0.12061882
0.24867588,0.08157019,0.33017495,0.11193943
0.103728145,0.07576625,0.15005347,0.05571961
0.051321745,0.072744206,0.08642727,0.034116264
0.08535737,0.07470919,0.1277458,0.04814988
0.07094699,0.07387291,0.11025903,0.04220217
0.37498903,0.060771957,0.5291801,0.12521806
0.016294181,0.07074149,0.043872986,0.019700762
0.08692008,0.07508649,0.12917748,0.049191084
0.019550353,0.070909515,0.047858153,0.02101579
0.022138953,0.07108228,0.05096284,0.022115376
-0.004840821,0.06951766,0.018221412,0.010981347
0.015025765,0.07064672,0.042368088,0.019148018
0.018085837,0.070843175,0.04605076,0.020437118
0.020784736,0.07101281,0.049304698,0.0215691
0.041412562,0.07219158,0.07436624,0.030057486
0.0457519,0.07252954,0.07949236,0.031967606
0.03560865,0.07180713,0.067400426,0.027596232
0.004023522,0.069971725,0.029076133,0.014556523
0.039531827,0.072141334,0.07198849,0.029362645
-0.004685402,0.0695252,0.018412385,0.011043455
0.007407427,0.070154384,0.03320459,0.015934225
0.012392461,0.070460394,0.039226804,0.018014845
0.018297791,0.070797786,0.046401475,0.020444926
0.011007488,0.07036956,0.03756312,0.017428752
0.2096256,0.08088167,0.2802296,0.09800297
0.053482115,0.07287128,0.08904612,0.035010304
0.01708591,0.07071884,0.044944797,0.019932773
0.036964893,0.07188021,0.06905541,0.028148111
0.21754467,0.08101569,0.29036725,0.100821435
0.03766665,0.07192136,0.069906265,0.028438386
0.0021937191,0.069896504,0.026805375,0.0138441585
0.27310503,0.081420675,0.3623605,0.11985576
0.30284542,0.080221996,0.4031926,0.12808764
0.23744619,0.081455335,0.31567731,0.10804671
-0.0042205453,0.069546774,0.018985305,0.011227872
0.2593205,0.08168168,0.34391284,0.11563307
0.039245784,0.072089985,0.07169768,0.029196527
0.27386212,0.08138035,0.36341587,0.1200518
0.239761,0.08185963,0.31804863,0.10937524
0.008107126,0.07021935,0.03401426,0.016256686
0.3687014,0.06410681,0.51546115,0.12771362
0.052363753,0.07275708,0.08776891,0.034480628
0.010966957,0.0703509,0.03754041,0.017389443
0.027240813,0.07131596,0.057255182,0.024134811
-0.0016735792,0.06968285,0.022094999,0.012262877
0.023896098,0.07111485,0.05320767,0.022744592
0.021769345,0.0709932,0.050623927,0.021869298
0.0031118393,0.06993,0.027951691,0.014195707
-0.0047937036,0.069518045,0.018282387,0.01099759
-0.004359603,0.06953831,0.0188171,0.011169907
0.02450496,0.07116459,0.053923164,0.023015913
-0.0071160197,0.06941794,0.015408073,0.0100870095
-0.00403589,0.069552466,0.019217405,0.011297103
-0.004798293,0.06952195,0.01827005,0.011001404
0.017260045,0.07073574,0.045145128,0.020014074
0.0011155605,0.06982075,0.02551845,0.013380852
0.030976713,0.07152121,0.061807368,0.02566072
-0.004794419,0.06951849,0.018280718,0.010997947
0.010969937,0.07039352,0.03747526,0.017449316
0.030274004,0.071578994,0.060794804,0.02550697
-0.0053085685,0.069496885,0.017643485,0.01079708
-0.005503416,0.06949051,0.017398987,0.010723557
-0.0051655173,0.06950353,0.017819677,0.0108539425
-0.005656779,0.06948082,0.017214153,0.0106591545
0.35821247,0.0692911,0.49332076,0.1313883
0.33462936,0.07596375,0.45165864,0.13276958
0.3700608,0.06369774,0.51790607,0.12760091
0.08440906,0.07468684,0.12654212,0.047803696
0.0995346,0.07551284,0.1449809,0.053974863
0.06435841,0.07354011,0.10218343,0.039551403
0.27408367,0.08142109,0.3636395,0.12018168
0.093802094,0.07519932,0.1379934,0.05163538
0.37389934,0.061478034,0.5265691,0.12582037
0.28221965,0.080902174,0.3751196,0.122169614
0.1321308,0.077316955,0.18467814,0.06730741
0.121812224,0.076683536,0.17221269,0.0630008
0.103379905,0.075910404,0.14936438,0.055803057
0.32645893,0.07646604,0.44016024,0.13074732
0.15313816,0.078369215,0.21044087,0.07574719
0.123995125,0.07681711,0.17485037,0.06391132
0.13873065,0.07762654,0.19280595,0.06992996
0.092435,0.075134054,0.13631168,0.051090594
0.0084914565,0.070207015,0.034536753,0.016367462
0.16736364,0.07895048,0.2280995,0.08128089
0.13917258,0.07759322,0.19343776,0.07003081
0.22706163,0.08088015,0.30303103,0.10379863
0.11016977,0.07606532,0.15799156,0.05827492
0.037770003,0.071948394,0.06999758,0.02851015
0.20755297,0.08037658,0.27833834,0.09661561
0.37619245,0.059889182,0.5323291,0.12444168
0.37484586,0.060802534,0.5289383,0.12521163
0.06345013,0.0734749,0.10110146,0.039159324
0.37412643,0.061186984,0.52734894,0.12549672
0.13238177,0.07728453,0.18505889,0.06734598
0.14181423,0.07767044,0.19676676,0.071015954
0.3755914,0.0602922,0.53079706,0.12477082
0.3759845,0.060021058,0.53180337,0.12454325
0.009132266,0.0702457,0.03531185,0.016634043
-0.0017456114,0.06966029,0.02203742,0.012207683
-0.002773106,0.069613114,0.020770345,0.0118008815
-0.0046892166,0.06952222,0.018412206,0.011038091
0.029319823,0.0714321,0.05978528,0.024986621
0.25958353,0.08138175,0.344743,0.1153059
0.13814682,0.077535495,0.19219017,0.06961
0.17173862,0.0790524,0.23365489,0.082876444
0.1028305,0.07569744,0.14899129,0.05532598
0.06527817,0.0735047,0.103443414,0.03980827
0.010161042,0.07029863,0.036571298,0.01704922
0.0665884,0.07366566,0.10489565,0.040466424
0.059078753,0.073231235,0.09578052,0.03736895
0.061689943,0.07334615,0.09900865,0.038395997
0.28755313,0.08061363,0.38256127,0.123544216
0.076922625,0.07421659,0.117515355,0.04466432
0.07776126,0.07416348,0.11869812,0.044869717
0.04291278,0.07223813,0.07625249,0.03062069
0.32569796,0.07734929,0.43773282,0.13171524
0.026272118,0.07123561,0.05611882,0.023701604
0.060311258,0.0731826,0.09747109,0.037711468
0.3214512,0.07763781,0.43171185,0.13070208
0.10669896,0.075937524,0.15366033,0.056944188
0.12339899,0.076767996,0.17415056,0.063645124
0.13033748,0.07715465,0.18259636,0.066486776
0.34331822,0.073148,0.46758708,0.13176662
0.11490175,0.07628895,0.1638163,0.060157534
0.09728482,0.07546927,0.14210966,0.053166684
0.15293318,0.078218564,0.21041712,0.075470805
-0.0042018294,0.06954248,0.019016657,0.0112282
0.023825139,0.071126506,0.05309603,0.022737142
0.14124411,0.07773365,0.19591883,0.07091379
-0.0022853315,0.069634214,0.021373902,0.011992212
0.18341774,0.07963772,0.24797729,0.08756906
0.15252048,0.078284755,0.20977017,0.07542503
0.08670634,0.07477392,0.12940484,0.04868787
0.026485592,0.071265444,0.05634961,0.02381381
0.11443925,0.07634704,0.16311735,0.06008398
0.19549608,0.08004846,0.26310486,0.09215307
0.20724046,0.08046891,0.27778,0.096639395
0.11381465,0.07632117,0.16234264,0.059840675
0.13583797,0.07742642,0.18934801,0.06869149
0.010973811,0.070375815,0.037508998,0.017426189
0.13536328,0.07742526,0.18872923,0.06853205
0.095013976,0.07520755,0.13956472,0.052049693
0.06478298,0.073525056,0.10276297,0.039671745
0.0028392673,0.069899246,0.027645085,0.01406249
0.08232677,0.074553,0.12403643,0.046926197
0.015524834,0.07060154,0.043093715,0.019251522
0.122412264,0.0767646,0.1728659,0.06331229
-0.0033240318,0.069584444,0.020096455,0.01157802
0.1317665,0.077243045,0.18432161,0.067084074
0.009974241,0.07028951,0.03634194,0.016974505
-0.00033938885,0.06973155,0.02376059,0.012773808
0.15646529,0.078458205,0.21464708,0.0769766
0.0044750273,0.06998445,0.029645775,0.014724281
-0.0056263506,0.06948115,0.017253432,0.010669734
-0.0046182275,0.06952505,0.01850048,0.011065599
-0.00365597,0.069567576,0.019689713,0.0114443265
0.19755965,0.08013232,0.26566723,0.09295505
0.19052029,0.079818174,0.25697196,0.09018016
0.18867588,0.07979064,0.25460494,0.08952886
0.14459443,0.07790075,0.20002878,0.07225877
0.16154224,0.07863827,0.22099364,0.07891357
0.16518044,0.07881205,0.22546926,0.08036357
-0.0022789836,0.06963505,0.021380935,0.011995431
0.19465709,0.08002998,0.26203787,0.09184849
0.2213999,0.080711976,0.29590064,0.1016835
0.10742915,0.07610591,0.15434211,0.057419773
0.02573061,0.07123901,0.055405173,0.023526248
0.1428957,0.077822134,0.19793501,0.07158524
0.25111252,0.08108537,0.33414695,0.1120795
0.013923585,0.07054694,0.041088615,0.018643554
0.015357971,0.07063545,0.042820547,0.019242879
0.006337762,0.07012878,0.03184751,0.015543129
0.016502142,0.070696875,0.044217143,0.019708332
0.013886631,0.0705498,0.041035566,0.018635299
-0.0051723123,0.06950198,0.01781324,0.010849532
-0.0013276339,0.069683895,0.022545729,0.012379345
0.08662945,0.07491599,0.12907395,0.04885873
0.054837435,0.07301767,0.09058103,0.035663333
0.050998867,0.07270403,0.08607033,0.033953395
-0.0048531294,0.06951223,0.01821414,0.010969784
0.10333854,0.075783506,0.14951602,0.05561387
-0.0046183765,0.06952499,0.018500302,0.011065479
-0.004356146,0.069536135,0.018825207,0.011168089
0.0018360019,0.06984712,0.026417766,0.0136569105
0.07543838,0.07422371,0.115563035,0.044180598
-0.0032459497,0.06958766,0.020193253,0.011608478
-0.0046239197,0.069523856,0.018494997,0.011062022
0.0077961683,0.070167616,0.03369156,0.016081687
-0.0016193986,0.069667235,0.02219114,0.012259271
0.0074262917,0.07014854,0.03323886,0.015932377
-0.0018014908,0.06965779,0.021968398,0.012185719
-0.0008741021,0.06970407,0.023106012,0.01255798
0.0032601357,0.06991856,0.028164063,0.014229234
0.0067650676,0.070160046,0.03235558,0.01572847
0.15039384,0.07814993,0.20720795,0.074531555
0.004524201,0.0699894,0.0297021,0.014747467
0.09553307,0.07529117,0.14010796,0.05233788
0.20751232,0.0804155,0.2782221,0.096655965
0.014678955,0.07055415,0.04206452,0.018904772
-0.0056851506,0.06947629,0.01718435,0.010643449
0.3762138,0.059831575,0.5324639,0.12437457
-0.0012645423,0.069682196,0.022630844,0.012398031
-0.0052104294,0.06950052,0.017765913,0.010834839
-0.0073000193,0.069409624,0.015180919,0.010014411
-0.005463332,0.069487855,0.01745573,0.0107331835
-0.004763663,0.06951727,0.018322859,0.011006441
-0.007417679,0.06940533,0.015034113,0.009969231
-0.006775886,0.06942968,0.015833769,0.010216322
-0.0057632327,0.06947519,0.017084036,0.010615971
-0.0011387467,0.06970473,0.022758875,0.012470927
-0.005627215,0.0694779,0.017257545,0.010664936
-0.005641997,0.06948061,0.017233882,0.010663774
-0.007497251,0.06940104,0.014936838,0.009936865
-0.006326735,0.0694444,0.016397152,0.010386046
-0.006783545,0.069433466,0.015817616,0.010219034
-0.002665639,0.06961577,0.020906482,0.011840221
-0.0076014698,0.06939699,0.014807198,0.009896632
-0.0044443905,0.069544986,0.018695448,0.011150982
-0.0060611963,0.06945522,0.016726885,0.010489341
-0.0054045618,0.069490865,0.017527673,0.010756906
-0.0043412447,0.0695336,0.01884881,0.011169549
-0.0057171285,0.069474444,0.017145548,0.010630306
0.016063154,0.07064907,0.043720637,0.019496258
-0.005126059,0.06950267,0.017872725,0.010865804
-0.003009379,0.06959592,0.02048919,0.01169854
-0.0070861876,0.0694194,0.01544467,0.01009893
-0.0052704513,0.06949644,0.01769403,0.010809179
-0.0033535957,0.069575176,0.020072792,0.01155543
-0.0040408373,0.069543615,0.019225392,0.011283245
-0.0020977855,0.06964047,0.021609042,0.012063261
-0.007802367,0.069389775,0.014556084,0.009819832
-0.007555783,0.06939925,0.014863286,0.009914931
-0.0076366365,0.069396034,0.014762793,0.009883668
-0.00761801,0.06939672,0.014785979,0.009890731
-0.0075449347,0.06939952,0.014877055,0.009918984
-0.007798195,0.0693901,0.014561091,0.009821679
-0.0060338676,0.06946106,0.016753111,0.010506507
-0.0075656176,0.069398746,0.014851306,0.009911057
-0.007540822,0.06939955,0.01488236,0.009920355
-0.007629752,0.06939621,0.014771555,0.009886112
-0.0075492263,0.06939934,0.01487169,0.009917285
-0.0075304806,0.06939994,0.014895234,0.009924348
-0.0075838566,0.06939788,0.0148287155,0.009903785
-0.0076224506,0.06939663,0.0147803165,0.009889152
-0.0076571107,0.06939541,0.014736984,0.0098759495
-0.0076265335,0.06939648,0.0147751905,0.009887632
-0.0036137998,0.06957953,0.019725535,0.011474844
-0.0075250864,0.069400296,0.014901612,0.009926613
-0.0077490807,0.06939216,0.014621947,0.0098408125
-0.0077655017,0.069391355,0.01460186,0.009834316
-0.0076016188,0.06939711,0.01480696,0.009896722
-0.007667184,0.069394425,0.014725361,0.009871241
0.003573954,0.0699497,0.028523836,0.014376607
0.06066948,0.07335766,0.097655565,0.038072582
-0.007820785,0.06938909,0.014533196,0.009812739
-0.007775843,0.06939103,0.014588807,0.0098304115
-0.0074421167,0.069403306,0.015005384,0.009958323
-0.0075669885,0.06939842,0.014849935,0.009910133
-0.0077199936,0.069392726,0.014659081,0.009851303
-0.0076346993,0.06939615,0.014765058,0.009884413
-0.0075161457,0.069400415,0.014913175,0.009929653
-0.0075640976,0.06939845,0.014853749,0.009911116
-0.00615862,0.069456264,0.016597722,0.010458376
-0.007670015,0.06939463,0.014721427,0.009870645
-0.0075900555,0.069397375,0.014821444,0.009900954
-0.006299466,0.06944974,0.016424153,0.0104025565
-0.0075275004,0.069400206,0.014898751,0.00992566
-0.006046176,0.06945984,0.016739044,0.010500666
-0.006740868,0.06943081,0.015877638,0.010229554
0.04519719,0.07241966,0.07894519,0.031631168
-0.004956454,0.069510594,0.018081699,0.010933157
-0.0071439147,0.06941415,0.015377734,0.010072496
-0.0075526237,0.06939785,0.014869604,0.009914096
-0.006665349,0.069430485,0.01597694,0.010254171
-0.0066998303,0.06943177,0.015929792,0.010244485
-0.0076231956,0.06939609,0.014780197,0.009888168
-0.00752455,0.06940059,0.01490191,0.00992715
-0.0068427324,0.06942974,0.01574627,0.010194179
-0.005564928,0.06948288,0.017330918,0.010692503
-0.006484598,0.06944086,0.016196463,0.010328647
-0.0064052343,0.06944607,0.016291771,0.010362264
-0.0064238906,0.06944202,0.016274128,0.010350402
-0.007415235,0.06940384,0.015039597,0.009968098
-0.005443871,0.069487885,0.017481182,0.01073977
0.015693873,0.070775524,0.04303274,0.019548204
-0.0074261427,0.06940381,0.015025411,0.009964403
-0.006864667,0.069424465,0.015726123,0.010179605
0.027731568,0.07131304,0.057901654,0.024293896
-0.0074685216,0.06940211,0.014972661,0.009947952
-0.0054067075,0.0694917,0.017523441,0.010757294
-0.0037497878,0.06955649,0.019585047,0.011397775
-0.006515026,0.06943922,0.01615933,0.010316279
-0.006134391,0.06945501,0.016631518,0.010464665
-0.00756979,0.06939842,0.014846299,0.009909179
-0.0030577779,0.06958558,0.020442758,0.011668112
-0.006486267,0.06944005,0.016195629,0.010326978
-0.007437676,0.06940137,0.015014205,0.009957131
-0.007062793,0.06941502,0.0154824,0.010100689
-0.005850792,0.069469705,0.016978417,0.010579284
-0.0066792667,0.06943281,0.015955064,0.0102528
-0.0073052645,0.06940828,0.015176211,0.010010745
-0.00595212,0.069465265,0.016853128,0.010539468
-0.006828189,0.06942506,0.015772913,0.01019251
-0.0073044,0.069409266,0.015175734,0.0100123845
-0.005605817,0.069479,0.017283712,0.010673579
-0.0075442195,0.069398955,0.014878903,0.009918388
-0.005556762,0.0694841,0.01733962,0.010696944
-0.0072897375,0.06940888,0.015195522,0.010016676
-0.005012095,0.06950103,0.018024478,0.010901418
-0.007329911,0.06940745,0.015145395,0.010001417
-0.007775247,0.06939112,0.014589462,0.00983068
-0.0075926185,0.069397494,0.014817987,0.009900328
-0.0074296296,0.06940375,0.015021,0.009963151
-0.007539481,0.06939955,0.014884148,0.009920772
-0.0073854923,0.06940605,0.015075002,0.009980973
-0.007665783,0.06939457,0.014727149,0.009871926
-0.0076357126,0.06939565,0.014764581,0.0098834
-0.007429123,0.069404945,0.01501957,0.009964939
-0.00771603,0.069392845,0.014664087,0.009852823
-0.0078044534,0.06938924,0.014554296,0.009818431
-0.007875562,0.069387004,0.014465008,0.009791698
-0.0076684356,0.069394544,0.014723692,0.009871002
-0.0076260865,0.06939663,0.014775548,0.00988799
-0.0077557564,0.06939177,0.0146139,0.00983816
-0.006786078,0.06942816,0.015822921,0.010210868
-0.0075702667,0.06939845,0.014845643,0.00990906
-0.007538885,0.069398955,0.014885876,0.009920176
-0.0075672865,0.06939797,0.014850352,0.009909388
-0.007501006,0.069400385,0.014933024,0.009934749
-0.007445216,0.06940217,0.015003119,0.00995576
-0.007712722,0.06939398,0.014666591,0.009855475
0.072289586,0.07409854,0.11164859,0.04296058
-0.0075802803,0.06939842,0.01483253,0.009905603
0.004595518,0.07000969,0.02976254,0.014799204
-0.00649783,0.06944211,0.016177092,0.010325994
-0.00757128,0.06939806,0.014844928,0.009908136
-0.0075689554,0.06939848,0.014847431,0.0099095665
-0.00741446,0.06940557,0.015037868,0.009970721
-0.007639259,0.069395825,0.0147598125,0.009882446
0.023835719,0.07113002,0.053104196,0.022745486
-0.0038282275,0.06956725,0.019465063,0.01138654
0.077748,0.07431452,0.11843592,0.045074042
-0.007557094,0.06939848,0.014862869,0.0099135
-0.007515788,0.069400355,0.014913771,0.009929802
-0.007534504,0.06939946,0.014890704,0.009922262
-0.0074537992,0.06940232,0.014991615,0.0099531375
-0.007422775,0.069403365,0.015030477,0.00996482
-0.0074415803,0.06940304,0.0150064565,0.009958144
-0.0062271953,0.0694509,0.016516838,0.010428097
-0.0075749755,0.06939779,0.014840517,0.009906616
-0.007435739,0.06940283,0.015014503,0.009959873
-0.0075021386,0.06940122,0.014930282,0.009935554
-0.007740855,0.06939237,0.014632378,0.009843852
-0.006539464,0.06944312,0.016121063,0.010313567
0.024154902,0.07118578,0.053431068,0.0229288
-0.0067592263,0.06943376,0.015848968,0.010227557
-0.005508274,0.069489524,0.017394159,0.010720547
-0.0069979727,0.06942417,0.015552316,0.010134872
-0.0015913248,0.069694,0.022184525,0.012305614
-0.0071751475,0.069415286,0.015335057,0.010063704
-0.00625661,0.06944965,0.01648036,0.010416623
-0.006594479,0.06943752,0.01605824,0.01028752
-0.007304013,0.06940739,0.01517931,0.010009881
-0.0075808764,0.06939758,0.014833245,0.0099042915
-0.005490184,0.06948398,0.017426882,0.010718938
-0.007476568,0.06940158,0.014963124,0.009944554
-0.0075699687,0.06939818,0.014846478,0.009908732
-0.007477641,0.06940155,0.014961753,0.009944167
-0.0075645447,0.06939839,0.014853213,0.009910878
-0.0057201087,0.06947456,0.017141495,0.010629471
-0.0074927807,0.06940098,0.014942799,0.009938326
-0.007556349,0.06939845,0.014863763,0.009913679
-0.007611215,0.06939669,0.01479492,0.009892996
-0.007545948,0.06939907,0.014876518,0.009918001
-0.005689472,0.06947784,0.017176304,0.010644164
-0.0064251423,0.069444075,0.016269002,0.010352906
-0.007391125,0.069404975,0.01506928,0.009977605
-0.00636667,0.06944741,0.01634005,0.010376956
-0.005803168,0.06947215,0.01703671,0.010598537
-0.007023394,0.06941964,0.015526388,0.0101201795
-0.0015184879,0.06969197,0.022282992,0.0123270415
-0.0023430884,0.06964342,0.021283422,0.011985745
-0.00727582,0.069411024,0.015210304,0.010024335
-0.0021106005,0.06965627,0.021566603,0.012080785
-0.0027524233,0.06962417,0.020779405,0.011823084
0.007620394,0.070197836,0.03341273,0.016065028
-0.00622195,0.06945722,0.01651344,0.010438617
0.009524941,0.07031359,0.035715375,0.016858365
-0.0018381774,0.06966938,0.021901641,0.012189474
-0.0050900877,0.06951393,0.017901454,0.010893311
-0.00276649,0.0696318,0.020748649,0.011828896
-0.0043239594,0.06954889,0.018846665,0.011196401
-0.0020263195,0.069667324,0.021658812,0.012124058
-0.0075728893,0.06939961,0.014840279,0.009909775
-0.0049611926,0.06951858,0.018062327,0.010942694
-0.0071157515,0.06941788,0.01540849,0.010087069
-0.006452203,0.069447115,0.016228769,0.010348078
-0.004519522,0.06953637,0.018611167,0.011114027
-0.0077143908,0.06939228,0.014667068,0.009852584
-0.0036171079,0.069560066,0.019752774,0.0114468895
0.041493565,0.07210152,0.07461825,0.029959824
-0.007408321,0.0694031,0.015049849,0.00996932
-0.00636369,0.06944652,0.016345415,0.0103766285
-0.0072411597,0.069409534,0.015258107,0.010033783
0.0012118518,0.069810525,0.025660906,0.013398763
-0.0009024739,0.069691315,0.023089562,0.012530919
-0.006596744,0.069434926,0.016059432,0.010283228
-0.004325688,0.06952642,0.018880758,0.0111648105
-0.00609231,0.06945844,0.01668093,0.01048338
0.0053714514,0.07007681,0.030668292,0.015150007
0.0016946197,0.06983589,0.026251052,0.013594326
0.002789557,0.0699067,0.027568016,0.014056321
-0.007038623,0.06942274,0.015501473,0.010119405
-0.0024219751,0.069629356,0.021203194,0.011940058
0.00026923418,0.06976275,0.024505828,0.013019349
-0.0062123537,0.06945254,0.016533647,0.010435309
0.015765399,0.07065798,0.043316815,0.019409593
0.030721158,0.07153596,0.061449323,0.025596168
0.02399686,0.071090266,0.05337927,0.022744115
-0.0051661134,0.06950025,0.017824207,0.010849174
-0.00011628866,0.06973581,0.024045382,0.012853917
-0.0057242513,0.06947227,0.017139826,0.010624882
-0.0060371757,0.069460765,0.016749296,0.010504957
-0.0045858324,0.06952877,0.01853672,0.011081513
-0.00709185,0.06941788,0.015439663,0.010094937
-0.0075266957,0.06940104,0.014898393,0.00992709
-0.0029942393,0.0696121,0.020482812,0.011725929
-0.007330984,0.069407776,0.015143309,0.010001477
-0.0073089898,0.06940855,0.015170965,0.010009881
-0.00725019,0.06941114,0.015243564,0.010033008
-0.0046310127,0.06952666,0.018481169,0.011063542
-0.00020545721,0.069742575,0.023917887,0.012833592
-0.0071492493,0.0694143,0.015370522,0.010070916
-0.0005002022,0.06975044,0.023519669,0.01274642
-0.004389584,0.06953998,0.018775139,0.011162277
-0.004175365,0.06954338,0.019049797,0.011238214
-0.0007022619,0.06971572,0.023311768,0.012631264
-0.0062176287,0.069451585,0.016528163,0.010432299
-0.0026861131,0.06962924,0.020857964,0.011852082
-0.002349168,0.0696346,0.0212898,0.01197153
0.00043851137,0.06976588,0.024722073,0.013079967
-0.007371366,0.0694076,0.015090976,0.009987827
0.0002861023,0.06976543,0.02452353,0.013028648
-0.0054980814,0.06948559,0.017413948,0.010718521
-0.005181223,0.06950645,0.017794464,0.010852691
-0.005997181,0.069465026,0.016794655,0.01052418
-0.0064097345,0.069444165,0.01628903,0.010358062
-0.00737226,0.06940581,0.015092526,0.009985026
-0.0073238015,0.069407836,0.015152667,0.01000401
0.010305673,0.070345834,0.03668407,0.017162498
0.0034267902,0.06990336,0.028406713,0.014263567
0.06715235,0.07355137,0.10581848,0.040496018
-0.007227361,0.06941201,0.015272055,0.010041829
-0.0065294206,0.06944357,0.01613352,0.010317501
-0.005123496,0.06950264,0.017876182,0.010866638
-0.005948633,0.06946771,0.016853843,0.010543939
-0.003858924,0.06956668,0.019425783,0.011375602
-0.006988704,0.069421366,0.015569005,0.010134097
-0.003327012,0.06959145,0.020081196,0.011586722
-0.0040507913,0.06955366,0.019196067,0.011293795
-0.0038350224,0.06956433,0.01946083,0.011380311
-0.006632328,0.06944044,0.016004,0.010278966
-0.005416453,0.06949572,0.017504249,0.010759708
-0.006565064,0.069444284,0.016085658,0.010306653
-0.006760061,0.06943463,0.015846405,0.010228451
-0.0059969425,0.06946491,0.016795192,0.010524031
0.013963401,0.07061906,0.041023705,0.018756505
-0.0036280751,0.06958167,0.019703362,0.011473086
0.0019806027,0.069873765,0.026563559,0.0137417875
0.0013278425,0.06984322,0.025759611,0.013482537
0.0014425516,0.06984244,0.025910888,0.013519641
-0.0025306344,0.069638535,0.021046136,0.011916604
-0.0007685125,0.06973316,0.02319685,0.012633439
0.0005327463,0.06979357,0.024800513,0.013149526
0.0011698008,0.06983511,0.025566075,0.01341879
-0.0072088838,0.06941567,0.015290294,0.010052975
-0.006568074,0.069445655,0.016079579,0.010307517
-0.0058658123,0.06948115,0.01694033,0.010590132
-0.0027870536,0.06964047,0.02070764,0.011834022
-0.0064673424,0.06944464,0.016212855,0.010339644
-0.0035897493,0.06959422,0.019733105,0.011503156
-0.002526462,0.069650665,0.02103189,0.0119347535
-0.007332206,0.06940837,0.015140805,0.010001924
-0.007282734,0.06941007,0.015202794,0.01002067
-0.0077449083,0.06939186,0.014627848,0.009841885
-0.0010463595,0.06972121,0.022852931,0.012524482
0.13939261,0.0779431,0.1931583,0.070587635
-0.007066518,0.069418594,0.015471611,0.0101043545
-0.0073072314,0.069409296,0.015172038,0.010011461
-0.00731194,0.06940891,0.015166435,0.010009464
-0.0070091486,0.069421336,0.015542243,0.010127302
-0.007181227,0.06941418,0.015328798,0.010060128
0.001019597,0.069816634,0.0253996,0.013343301
-0.00659281,0.069439426,0.016057286,0.010290679
-0.007272005,0.06941064,0.015215907,0.010025021
-0.0035880804,0.06957923,0.019759629,0.01148301
-0.0069592,0.06942479,0.015602026,0.010148641
-0.0076123476,0.06939693,0.014793072,0.009892937
-0.0037662387,0.069573596,0.019535754,0.011415955
-0.0075080395,0.06940098,0.014922891,0.0099332
-0.0070575178,0.06941734,0.015485559,0.010105636
-0.0069881678,0.06942268,0.015567515,0.010136154
-0.007412076,0.06940447,0.015042696,0.009969976
-0.0068019032,0.06942861,0.015801523,0.010206219
-0.0045613647,0.06953035,0.018566165,0.011091884
0.040097594,0.07207771,0.07283142,0.02946284
-0.005015433,0.06950842,0.018007968,0.010910597
-0.0073221326,0.06940822,0.015154276,0.010005053
0.00085270405,0.069802865,0.025203738,0.013268765
-0.0073639154,0.06940575,0.015103612,0.009987738
-0.0044710636,0.06953193,0.018681679,0.011124071
-0.006199956,0.0694599,0.016537819,0.010449644
-0.006938815,0.06942393,0.01563004,0.010154184
-0.006420374,0.06944932,0.016266737,0.010361727
-0.0070896447,0.069418356,0.015441809,0.010096397
-0.00708279,0.069418296,0.015450869,0.010098513
-0.007080823,0.069418445,0.015453253,0.010099467
-0.0065930486,0.069442734,0.016051684,0.010295149
-0.0073208213,0.06940852,0.015155468,0.010005917
-0.006871581,0.069429025,0.015709672,0.010183599
-0.0037603974,0.069572374,0.01954541,0.011416193
-0.0067502856,0.06943281,0.0158622,0.010229167
-0.0071389675,0.069418386,0.015377317,0.010079976
-0.0061793625,0.06946109,0.016562853,0.010458138
-0.007320255,0.06940861,0.015155945,0.010006186
-0.0038190782,0.069575444,0.019463751,0.011400994
-0.0074751377,0.06940253,0.014963422,0.009946343
-0.0041056573,0.06955053,0.01912931,0.011271294
-0.006016493,0.069463804,0.01677141,0.010516044
-0.0073702335,0.06940593,0.015094969,0.009985831
-0.0004311204,0.069744244,0.023620162,0.012760874
-0.00080418587,0.069718644,0.023173723,0.012601431
-0.0046381056,0.06952639,0.018472347,0.01106083
-0.002005577,0.06965496,0.021706019,0.012113925
0.019366622,0.07085408,0.04770771,0.020878073
0.04042554,0.07210751,0.07321194,0.029613074
-0.007241845,0.069410756,0.015255127,0.010035273
0.17769384,0.07958071,0.2405853,0.085586965
-0.0074380636,0.06940363,0.015010092,0.009960171
-0.0071955323,0.06941493,0.01530895,0.0100564025
-0.004022181,0.06956051,0.019222353,0.011312809
-0.006989628,0.06942351,0.015564237,0.010136779
-0.0075347424,0.0694,0.014889631,0.009923007
-0.0041142106,0.06955661,0.019108389,0.011276778
-0.004022807,0.06956147,0.019219968,0.011313971
-0.0036293864,0.06957807,0.019707475,0.0114676915
0.0016075075,0.06985541,0.026105437,0.013592448
-0.00594151,0.069468066,0.016862545,0.01054683
-0.0076059103,0.069397524,0.014800582,0.009895947
-0.005366355,0.06949653,0.017568383,0.01077744
0.0074678063,0.07016815,0.033261333,0.015973296
